Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Duration_years,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,Substrate_Cat,FinalMass,Years,Harvests,single.k,double.ks,double.k,double.A,asymp.k,asymp.A,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.AIC,Single_AICc,Asym_AICc,Double_AICc,Best_Model_3,Best_Model_4,Single_3,Double_3,Asymp_3,Single_4,Double_4,Asymp_4,Weibull_4,Single,Double,Asymp,Weibull
Yu_etal_2015,3977,35,495,Zhang,Field,26.8,117.9666667,20,1747,2.082191781,C,0,Reference,Reference,subtropical forest,conifer,0.52,2.082191781,10,0.498249186,0.281322018,4.918648589,0.791059503,1.436476252,0.449295505,0.60042643,2.989298214,4.493466231,1.623554071,0.375316552,0.070445928,-47.76645944,-29.02212968,-41.34763352,-44.42057482,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Yu_etal_2015,3988,35,496,Zhang,Field,26.8,117.9666667,20,1747,2.082191781,N,50,NH4NO3,inorganic,subtropical forest,conifer,0.57,2.082191781,10,0.309446683,1.00E-05,0.405032092,0.189478504,0.405070882,0.189531341,1.008257001,3.20573847,3.194727509,2.228728111,0.931691336,0.344040555,-40.7754898,-44.32271912,-41.69724833,-37.76866952,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Single,NA,Asymp,NA
Zhang_etal_2013,3999,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,C,0,Reference,Reference,grassland,graminoid,0.38,2.333333333,7,0.545748142,0.234975634,7.644169926,0.656127903,3.430760144,0.444991743,0.402239879,2.71348233,8.880706391,1.090954317,0.122557989,0.010088516,-25.87017946,-9.706402515,-19.06372029,-21.41085532,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4007,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,10,(NH4)2SO4,inorganic,grassland,graminoid,0.39,2.333333333,7,0.542139972,0.195173296,6.437163172,0.620307917,3.513680196,0.448184132,0.387044932,2.844867136,10.38069257,1.103585584,0.11378006,0.008491316,-21.23446697,-8.645943581,-18.00821743,-15.73074704,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4015,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,20,(NH4)2SO4,inorganic,grassland,graminoid,0.38,2.333333333,7,0.556165074,0.266435049,8.026569719,0.678491052,3.041312532,0.432700462,0.430698418,2.496881169,6.853740748,1.066165925,0.138387246,0.013435115,-27.44685854,-10.70876099,-19.00669959,-22.51264576,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Zhang_etal_2013,4023,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,C,0,Reference,Reference,grassland,graminoid,0.29,2.333333333,7,0.803100935,0.202345757,6.104789321,0.473701431,4.3031673,0.341564705,0.367260634,1.278645765,5.477441274,0.471346136,0.042997628,0.002790211,-24.17965773,-5.962270117,-22.74920044,-21.90532949,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4031,36,501,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,10,(NH4)2SO4,inorganic,grassland,graminoid,0.29,2.333333333,7,0.778738892,0.25243752,8.876477921,0.529621806,4.85308517,0.355044799,0.32678616,1.364774028,8.835319196,0.444600481,0.030149286,0.001394288,-28.07447146,-5.261228458,-20.88774219,-23.74009999,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4039,36,502,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,20,(NH4)2SO4,inorganic,grassland,graminoid,0.29,2.333333333,7,0.788737837,0.25985837,8.26715116,0.526463239,4.739058348,0.349520814,0.344072764,1.309502167,6.993922316,0.451322924,0.035035712,0.001890838,-23.8063063,-5.42773626,-18.98354802,-20.56186068,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4047,36,503,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,C,0,Reference,Reference,grassland,graminoid,0.48,2.333333333,7,0.429262337,0.119285882,8.387443625,0.640358998,5.124418404,0.530408944,0.270995793,8.107237652,123.3388114,2.096543428,0.081697763,0.002006607,-27.59304289,-7.5838751,-23.75159663,-24.07022938,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4055,36,504,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,10,(NH4)2SO4,inorganic,grassland,graminoid,0.49,2.333333333,7,0.43790628,0.056863401,5.656989622,0.571006093,4.782660496,0.521091534,0.276702394,7.365262655,100.5274924,1.95854189,0.081602579,0.002163489,-25.69537761,-7.081218393,-30.33977166,-26.86806151,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Zhang_etal_2013,4063,36,505,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,20,(NH4)2SO4,inorganic,grassland,graminoid,0.48,2.333333333,7,0.423330374,0.128670263,7.640625843,0.653181051,4.620525266,0.532427612,0.30486916,6.929644268,59.75496778,2.082587377,0.116383973,0.0043152,-22.33772678,-8.241262822,-19.88057753,-18.02483102,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4071,36,506,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,C,0,Reference,Reference,grassland,graminoid,0.39,2.333333333,7,0.527981397,0.209110037,8.072252023,0.646241402,3.920357914,0.460815047,0.365855679,3.135277505,13.59699774,1.151333964,0.104066865,0.006682572,-29.52293199,-9.013718585,-21.04052208,-27.29002862,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Zhang_etal_2013,4079,36,507,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,10,(NH4)2SO4,inorganic,grassland,graminoid,0.4,2.333333333,7,0.490374962,0.2391151,9.625873805,0.706836512,3.580725272,0.48075468,0.403198007,3.379688255,10.98958116,1.361747445,0.153775754,0.012733585,-20.86635616,-10.11866346,-14.97465116,-17.24440927,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhang_etal_2013,4087,36,508,Zhang,Field,49.31666667,119.9166667,-3,375,2.333333333,N,20,(NH4)2SO4,inorganic,grassland,graminoid,0.42,2.333333333,7,0.540992296,0.195245894,7.730477681,0.624633331,3.958584338,0.45396174,0.351036215,3.08845817,15.37414926,1.087175843,0.088785447,0.005077331,-28.97320653,-8.298520792,-21.75752794,-23.26111506,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Zhao_etal_2015,4095,37,509,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,herb,0.35,1.7,5,0.659838475,1.00E-05,0.757976009,0.082980667,0.757975984,0.082978851,0.986381516,1.522010959,1.53101502,1.049652624,0.4303879,0.155454129,-17.68255513,-20.66752047,-15.92418488,-5.924183174,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4101,37,510,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,herb,0.32,1.7,5,0.774384652,1.00E-05,1.155715361,0.194526083,1.155713927,0.194522594,0.874761096,1.32895146,1.420970801,0.87406892,0.319856264,0.101452912,-10.64837772,-13.21182306,-9.482404943,0.517601144,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4107,37,511,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,graminoid,0.73,1.7,5,0.230044347,1.643636994,1.00E-05,0.293377647,1.643562586,0.70660774,0.46636899,18.17708408,41.69702719,8.283582589,1.256931376,0.145856507,-23.65502439,-17.47056437,-23.96894826,-13.96886229,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Zhao_etal_2015,4113,37,512,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,graminoid,0.68,1.7,5,0.247746191,0.5017681,0.00001,0.577444,0.501802027,0.42257193,0.885401074,4.690484021,4.98044419,3.100565412,1.14840916,0.369316857,-27.91281,-29.26086,-26.65471,-16.6547,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhao_etal_2015,4119,37,513,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,shrub,0.25,1.7,5,0.794864209,0.794835419,0.79487259,0.230237055,0.794864264,0,1.132820235,1.232425646,1.178166585,0.891762057,0.410312358,0.169054641,-11.33828411,-13.82248209,-8.822482085,1.177517916,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4125,37,514,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,shrub,0.25,1.7,5,0.821163762,1.00E-05,1.021210397,0.113734263,1.021206271,0.113730607,0.969804583,1.22378841,1.240389602,0.838640452,0.338666373,0.120213916,-7.949851814,-10.9329713,-6.175169293,3.824832011,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4131,37,515,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,graminoid,0.36,1.7,5,0.66949391,0.760682915,1.00E-05,0.923438064,0.760685972,0.076562413,1.037036622,1.477455876,1.455918148,1.037587484,0.444377082,0.16869274,-11.96111098,-14.91702625,-10.0085475,-0.008546058,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4137,37,516,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,graminoid,0.3,1.7,5,0.690072941,0.689988995,0.69009379,0.205864177,0.690073129,0,1.112360761,1.408296855,1.353964582,1.01297345,0.459475977,0.18624836,-8.612615218,-11.37949359,-6.379493587,3.620506415,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4143,37,517,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,herb,0.49,1.7,5,0.513330584,1.00E-05,1.338076791,0.417501695,1.338060857,0.417492399,0.664243985,2.537791783,3.386616835,1.461582546,0.388924178,0.085728647,-14.84119772,-14.10677786,-14.60233215,-4.602308901,Asymp,Weibull,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhao_etal_2015,4149,37,518,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,herb,0.54,1.7,5,0.457935922,1.00E-05,1.268741338,0.450228034,1.26872412,0.450217714,0.686003357,2.9027095,3.747310929,1.701264556,0.472118024,0.109179913,-12.59359816,-13.25966225,-12.19752043,-2.197493088,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhao_etal_2015,4155,37,519,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,C,0,Reference,Reference,desert,broadleaf deciduous,0.49,1.7,5,0.452044534,1.00E-05,0.719442937,0.269383632,0.719439049,0.269374992,0.922573865,2.33088493,2.42047103,1.566706781,0.603981176,0.203318966,-14.08598315,-16.88588196,-12.59799648,-2.597991915,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhao_etal_2015,4161,37,520,Zhang,Field,44.28333333,88.93333333,6.6,150,1.7,N,210,urea,urea,desert,broadleaf deciduous,0.5,1.7,5,0.432198428,1.00E-05,0.595546046,0.202432215,0.595544944,0.202426333,0.975865606,2.351776991,2.376962525,1.615418342,0.656035231,0.234370857,-12.70926611,-15.69448479,-10.89886955,-0.898867899,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zheng_etal_2017,4167,38,521,Zhang,Field,42.4,128.1,3.6,855,2.383561644,C,0,Reference,Reference,boreal,conifer,0.39,2.383561644,4,0.451353611,0.350300448,65.7628342,0.878077313,0.855742758,0.30612426,0.691217821,2.677627429,3.431004785,1.575682993,0.441516983,0.103237336,-12.68443132,-11.65226516,-8.659670621,-1.655791876,Single,Weibull,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Zheng_etal_2017,4173,38,522,Zhang,Field,42.4,128.1,3.6,855,2.383561644,N,50,NH4NO3,inorganic,boreal,conifer,0.42,2.383561644,3,0.453010136,0.291668072,4.180510065,0.816292722,1.067188994,0.377896185,0.674250613,2.84163738,3.73321451,1.650032251,0.44778243,0.100942676,-13.87093307,-12.17605869,-10.98467423,NA,Single,Weibull,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zheng_etal_2017,4179,38,523,Zhang,Field,42.4,128.1,3.6,855,2.383561644,C,0,Reference,Reference,boreal,broadleaf deciduous,0.33,2.383561644,4,0.630411601,0.255425399,3.429546132,0.618560189,1.869875349,0.354895718,0.567149697,1.969144639,3.201642218,1.031859593,0.218892603,0.037244351,-14.43687462,-6.495319972,-11.24341646,-4.604233968,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Zheng_etal_2017,4185,38,524,Zhang,Field,42.4,128.1,3.6,855,2.383561644,N,50,NH4NO3,inorganic,boreal,broadleaf deciduous,0.37,2.383561644,4,0.542132672,0.291701842,7.943032304,0.755045199,1.798432598,0.419996078,0.514039908,2.715473928,5.167036733,1.331041475,0.240562833,0.034086967,-20.49410691,-8.988629154,-10.80349853,-11.65105329,Double,Weibull,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,Double,Asymp,Weibull
Zheng_etal_2017,4191,38,525,Zhang,Field,42.4,128.1,3.6,855,1.260273973,C,0,Reference,Reference,boreal,broadleaf deciduous,0.56,1.260273973,3,0.638934766,1.00E-05,5.487990183,0.564589708,5.487859897,0.564583391,0.216371753,14.70097819,937.5051214,2.702048798,0.046410564,0.000447178,-17.75389436,-3.840488852,-21.5988719,NA,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Zheng_etal_2017,4197,38,526,Zhang,Field,42.4,128.1,3.6,855,2.383561644,N,50,NH4NO3,inorganic,boreal,broadleaf deciduous,0.43,2.383561644,4,0.548283732,0.204635514,7.000273701,0.676403839,2.756910814,0.471241044,0.387523725,3.567112973,12.96924669,1.385380301,0.143234713,0.010723824,-24.78471014,-5.975986316,-14.10139286,-10.79959207,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Zheng_etal_2017,4203,38,527,Zhang,Field,42.4,128.1,3.6,855,2.383561644,C,0,Reference,Reference,boreal,NA,0.4,2.383561644,4,0.523889949,0.150253337,2.515294984,0.570634908,1.757428163,0.404171924,0.555788868,2.585352851,4.331568787,1.336983134,0.274771519,0.04508982,-22.12798555,-7.368628077,-21.98052726,-43.37095673,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Zheng_etal_2017,4209,38,528,Zhang,Field,42.4,128.1,3.6,855,2.383561644,N,50,NH4NO3,inorganic,boreal,NA,0.44,2.383561644,4,0.502404036,0.20516842,5.512630666,0.700202256,2.212636413,0.473645267,0.448407073,3.566352447,8.910186804,1.574876487,0.221583174,0.023587511,-17.09192642,-7.250537186,-11.67350523,-5.067154212,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Zhu_etal_2016,4215,39,529,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,C,0,Reference,Reference,grassland,herb,0.43,1.945205479,6,0.389980015,0.389977762,0.389985832,0.807359468,0.389979358,0,1.286779202,2.229515512,2.063446329,1.676913016,0.84666807,0.387882473,-18.09438328,-18.57229233,-14.37229233,-7.372292329,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4222,39,530,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,N,100,urea,urea,grassland,herb,0.42,1.945205479,6,0.390353723,0.390352353,0.390355594,0.79679671,0.39035372,0,1.231435261,2.274545339,2.125882286,1.689021718,0.826987654,0.36580519,-9.374345154,-11.92658323,-7.726583232,-0.726583232,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4229,39,531,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,C,0,Reference,Reference,grassland,graminoid,0.48,1.945205479,6,0.359744999,0.359743209,0.359749067,0.80504717,0.359745103,0,1.292517176,2.371577083,2.192907494,1.786020476,0.904496052,0.415813569,-13.70655282,-15.33155791,-11.13155791,-4.131557906,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4236,39,532,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,N,100,urea,urea,grassland,graminoid,0.42,1.945205479,6,0.400203829,0.400201637,0.400207964,0.749443318,0.400203815,0,1.331970363,2.14863875,1.975108889,1.631775245,0.843204164,0.396663069,-16.42498465,-16.70030599,-12.50030599,-5.500305992,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4243,39,533,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,C,0,Reference,Reference,grassland,herb,0.33,1.945205479,6,0.569113287,0.569092355,0.569118476,0.206220394,0.569113235,0,1.224275833,1.652853557,1.546993838,1.225234221,0.597405571,0.262995608,-15.41465129,-16.72731461,-12.52731461,-5.527314608,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4250,39,534,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,N,100,urea,urea,grassland,herb,0.39,1.945205479,6,0.541494411,1.00E-05,0.702173771,0.150340722,0.702188458,0.150347768,1.014977549,1.836278679,1.82498665,1.279713988,0.538066509,0.200003854,-9.102619923,-12.29834266,-8.265113281,-1.265111331,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Zhu_etal_2016,4257,39,535,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,C,0,Reference,Reference,grassland,herb,0.35,1.945205479,6,0.577375189,1.00E-05,0.913291833,0.232644502,0.913286321,0.232637166,0.891860663,1.80375565,1.907434651,1.195922489,0.446152091,0.144661824,-12.25619431,-15.09433932,-11.96280967,-4.962805214,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Zhu_etal_2016,4264,39,536,Zhang,Field,37.61666667,101.2,-1.6,500,1.945205479,N,100,urea,urea,grassland,herb,0.37,1.945205479,6,0.546966835,1.00E-05,0.782073803,0.195505426,0.782071587,0.195499805,0.944356808,1.868961874,1.918225111,1.26778922,0.499610337,0.17246174,-11.25449477,-14.37425738,-10.62283472,-3.62283247,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Zhu_etal_2015,4271,40,537,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,C,0,Reference,Reference,subtropical forest,broadleaf evergreen,0.44,1.5,6,0.576055468,1.00E-05,0.800697825,0.198505038,0.800694489,0.198499341,0.950085558,1.786893976,1.828637341,1.214959293,0.481487039,0.167275104,-26.61787397,-29.39497742,-26.88043456,-19.88042845,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhu_etal_2015,4278,40,538,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,N,50,NH4NO3,inorganic,subtropical forest,broadleaf evergreen,0.5,1.5,6,0.537932856,1.00E-05,1.130207705,0.373256698,1.13018811,0.373245356,0.830777363,2.107524062,2.326755214,1.355736958,0.47040318,0.14040346,-22.86892662,-23.5886112,-25.01577546,-18.0157492,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhu_etal_2015,4285,40,539,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,N,100,NH4NO3,inorganic,subtropical forest,broadleaf evergreen,0.54,1.5,6,0.441186801,1.00E-05,0.734111288,0.304161152,0.734100038,0.30414861,0.922032555,2.421171931,2.514989405,1.627013769,0.626879225,0.210892321,-26.61197793,-29.07142178,-26.85592447,-19.85591804,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Zhu_etal_2015,4292,40,540,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,C,0,Reference,Reference,subtropical forest,broadleaf evergreen,0.37,1.5,6,0.756250319,0.558839595,76.13829196,0.842793851,1.573372073,0.32294662,0.680045335,1.548627246,2.01680843,0.903404597,0.247903963,0.05659842,-36.52504809,-20.56605566,-25.36795464,-40.66430833,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Zhu_etal_2015,4299,40,541,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,N,50,NH4NO3,inorganic,subtropical forest,broadleaf evergreen,0.47,1.5,6,0.666402177,0.087041571,2.843806851,0.526831612,2.455116361,0.460416565,0.502619026,2.346767998,4.648715313,1.13182666,0.196759044,0.026669269,-32.94111421,-14.28453333,-41.78060279,-36.09452657,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Zhu_etal_2015,4306,40,542,Zhang,Field,22.56666667,112.8333333,22.5,1543,1.5,N,100,NH4NO3,inorganic,subtropical forest,broadleaf evergreen,0.43,1.5,6,0.745731936,1.00E-05,1.90558687,0.376101437,1.905565179,0.376095321,0.635064043,1.648005692,2.31193633,0.92537001,0.231706816,0.047645729,-23.27051798,-16.70944428,-25.69750427,-18.69746675,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Magill_Aber_1998,4313,41,543,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate coniferous forest,conifer,0.43,6,12,0.185383114,0.076343457,1.283557191,0.664605059,0.639825256,0.433123089,0.508453845,7.814611669,15.16024097,3.800593119,0.674102364,0.093489365,-57.01011725,-27.00241109,-52.70544747,-53.83577852,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4326,41,544,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate coniferous forest,conifer,0.38,6,12,0.211869102,0.069776496,0.925874231,0.571269842,0.608179483,0.377926127,0.562486526,5.869961247,9.660191622,3.059507324,0.640736388,0.107431609,-52.43350904,-28.09692603,-54.71802178,-53.62809458,Asymp,Asymp,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4339,41,545,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate coniferous forest,conifer,0.43,6,12,0.185443039,0.078540789,1.315884606,0.671092911,0.63458741,0.431843032,0.510943004,7.780192117,14.96277604,3.797164492,0.679192902,0.095106289,-55.37815654,-27.02543471,-51.30174735,-52.05380153,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4352,41,546,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.25,6,12,0.271945183,0.092159728,1.418969261,0.540740203,0.830913015,0.337745282,0.472286566,4.150783064,9.275902785,1.910295112,0.296793525,0.035382515,-41.82035194,-20.16960637,-40.51351835,-40.43756288,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4365,41,547,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.25,6,12,0.285822117,0.101477232,1.512024435,0.540957497,0.845453097,0.323861673,0.473474026,3.808386862,8.467142348,1.756130348,0.274118766,0.0328541,-39.68519575,-19.67522084,-38.18414002,-38.05946764,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
Magill_Aber_1998,4378,41,548,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.33,6,12,0.230695296,0.082947487,1.717314176,0.598955063,0.871885399,0.396821989,0.42480675,5.850509004,16.61045017,2.468851383,0.311507227,0.029279665,-56.19050256,-20.36201774,-48.01625467,-54.60608129,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Magill_Aber_1998,4391,41,549,Knorr,Field,42.5,-72.16666,8,1120,6,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.16,6,12,0.284363057,0.219752768,1.582012418,0.812943646,0.414802366,0.165887384,0.790568879,3.575838628,4.086427069,2.249241767,0.739520572,0.207563756,-27.49598391,-28.08413193,-27.51513739,-24.84291132,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Magill_Aber_1998,4404,41,550,Knorr,Field,42.5,-72.16666,8,1120,6,N,50,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.19,6,12,0.349822286,1.00E-05,0.541147138,0.167136639,0.541140617,0.167125826,0.752556071,2.825641113,3.354935699,1.73622152,0.539657002,0.142051833,-21.99191138,-22.63410555,-23.42200285,-19.95531859,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Magill_Aber_1998,4417,41,551,Knorr,Field,42.5,-72.16666,8,1120,6,N,150,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.35,6,12,0.225710676,0.096782036,1.182773949,0.623109252,0.620982901,0.358371722,0.561448136,5.311413623,8.764926954,2.765050148,0.577397841,0.096492483,-43.58277397,-26.22313116,-42.79628022,-41.99063331,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
