Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,propinit,Years
Li_etal_2016,2812,13,309,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.34,3
Li_etal_2016,2813,13,309,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.29,3.5
Li_etal_2016,2814,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,1,0
Li_etal_2016,2815,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.76,0.25
Li_etal_2016,2816,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.77,0.5
Li_etal_2016,2817,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.76,1
Li_etal_2016,2818,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.66,1.25
Li_etal_2016,2819,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.62,1.5
Li_etal_2016,2820,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.61,2
Li_etal_2016,2821,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.6,2.25
Li_etal_2016,2822,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.47,2.5
Li_etal_2016,2823,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.45,3
Li_etal_2016,2824,13,310,Zhang,Field,42.91666667,120.6833333,6.4,362,C,0,Reference,Reference,desert,0.41,4
Li_etal_2016,2825,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,1,0
Li_etal_2016,2826,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.7,0.25
Li_etal_2016,2827,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.6,0.5
Li_etal_2016,2828,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.58,1
Li_etal_2016,2829,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.56,1.25
Li_etal_2016,2830,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.49,1.5
Li_etal_2016,2831,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.49,2
Li_etal_2016,2832,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.4,2.25
Li_etal_2016,2833,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.33,2.5
Li_etal_2016,2834,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.31,3
Li_etal_2016,2835,13,311,Zhang,Field,42.91666667,120.6833333,6.4,362,N,100,urea,urea,desert,0.27,3.5
Hobbie_2000,2836,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,1,0
Hobbie_2000,2837,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.87,0.083333333
Hobbie_2000,2838,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.68,0.5
Hobbie_2000,2839,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.57,1
Hobbie_2000,2840,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.38,1.5
Hobbie_2000,2841,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.28,2
Hobbie_2000,2842,14,312,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.18,2.5
Hobbie_2000,2843,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,1,0
Hobbie_2000,2844,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.87,0.083333333
Hobbie_2000,2845,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.67,0.5
Hobbie_2000,2846,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.28,1
Hobbie_2000,2847,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.11,1.5
Hobbie_2000,2848,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.12,2
Hobbie_2000,2849,14,313,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.07,2.5
Hobbie_2000,2850,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,1,0
Hobbie_2000,2851,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.98,0.083333333
Hobbie_2000,2852,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.88,0.5
Hobbie_2000,2853,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.68,1
Hobbie_2000,2854,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.53,1.5
Hobbie_2000,2855,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.58,2
Hobbie_2000,2856,14,314,Knorr,Field,19.41,-155.28,16,4300,C,0,Reference,Reference,tropical forest,0.56,2.5
Hobbie_2000,2857,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,1,0
Hobbie_2000,2858,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.96,0.083333333
Hobbie_2000,2859,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.81,0.5
Hobbie_2000,2860,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.68,1
Hobbie_2000,2861,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.55,1.5
Hobbie_2000,2862,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.49,2
Hobbie_2000,2863,14,315,Knorr,Field,19.41,-155.28,16,4300,N,100,urea; NH4NO3,mixed,tropical forest,0.36,2.5
Hobbie_2000,2864,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,1,0
Hobbie_2000,2865,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.91,0.083333333
Hobbie_2000,2866,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.75,0.5
Hobbie_2000,2867,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.53,1
Hobbie_2000,2868,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.45,1.5
Hobbie_2000,2869,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.23,2
Hobbie_2000,2870,14,316,Knorr,Field,19.41,-155.28,10,1200,C,0,Reference,Reference,tropical forest,0.19,2.5
Hobbie_2000,2871,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,1,0
Hobbie_2000,2872,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.92,0.083333333
Hobbie_2000,2873,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.62,0.5
Hobbie_2000,2874,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.36,1
Hobbie_2000,2875,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.25,1.5
Hobbie_2000,2876,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.07,2
Hobbie_2000,2877,14,317,Knorr,Field,19.41,-155.28,10,1200,N,100,urea; NH4NO3,mixed,tropical forest,0.065,2.5
Hobbie_2000,2878,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,1,0
Hobbie_2000,2879,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.98,0.083333333
Hobbie_2000,2880,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.87,0.5
Hobbie_2000,2881,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.77,1
Hobbie_2000,2882,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.71,1.5
Hobbie_2000,2883,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.55,2
Hobbie_2000,2884,14,318,Knorr,Field,19.41,-155.28,16,2500,C,0,Reference,Reference,tropical forest,0.53,2.5
Hobbie_2000,2885,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,1,0
Hobbie_2000,2886,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.98,0.083333333
Hobbie_2000,2887,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.81,0.5
Hobbie_2000,2888,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.68,1
Hobbie_2000,2889,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.55,1.5
Hobbie_2000,2890,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.42,2
Hobbie_2000,2891,14,319,Knorr,Field,19.41,-155.28,16,2500,N,100,urea; NH4NO3,mixed,tropical forest,0.32,2.5
Hobbie_2000,2892,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,1,0
Hobbie_2000,2893,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.87,0.083333333
Hobbie_2000,2894,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.58,0.5
Hobbie_2000,2895,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.39,1
Hobbie_2000,2896,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.25,1.5
Hobbie_2000,2897,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.23,2
Hobbie_2000,2898,14,320,Knorr,Field,19.41,-155.28,20,340,C,0,Reference,Reference,tropical forest,0.12,2.5
Hobbie_2000,2899,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,1,0
Hobbie_2000,2900,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.85,0.083333333
Hobbie_2000,2901,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.54,0.5
Hobbie_2000,2902,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.14,1
Hobbie_2000,2903,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.13,1.5
Hobbie_2000,2904,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.045,2
Hobbie_2000,2905,14,321,Knorr,Field,19.41,-155.28,20,340,N,100,urea; NH4NO3,mixed,tropical forest,0.013,2.5
Lin_etal_2017,2906,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,1,0
Lin_etal_2017,2907,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.84,0.166666667
Lin_etal_2017,2908,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.77,0.333333333
Lin_etal_2017,2909,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.62,0.5
Lin_etal_2017,2910,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.52,0.666666667
Lin_etal_2017,2911,15,322,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.51,0.833333333
Lin_etal_2017,2912,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,1,0
Lin_etal_2017,2913,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.88,0.166666667
Lin_etal_2017,2914,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.78,0.333333333
Lin_etal_2017,2915,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.74,0.5
Lin_etal_2017,2916,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.63,0.666666667
Lin_etal_2017,2917,15,323,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.49,0.833333333
Lin_etal_2017,2918,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,1,0
Lin_etal_2017,2919,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.91,0.166666667
Lin_etal_2017,2920,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.75,0.333333333
Lin_etal_2017,2921,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.68,0.5
Lin_etal_2017,2922,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.59,0.666666667
Lin_etal_2017,2923,15,324,Zhang,Field,32.83333333,118.8,15.4,1106,C,0,Reference,Reference,subtropical forest,0.48,0.833333333
Lin_etal_2017,2924,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,1,0
Lin_etal_2017,2925,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.87,0.166666667
Lin_etal_2017,2926,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.79,0.333333333
Lin_etal_2017,2927,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.77,0.5
Lin_etal_2017,2928,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.67,0.666666667
Lin_etal_2017,2929,15,325,Zhang,Field,32.83333333,118.8,15.4,1106,N,47,NH4NO3,inorganic,subtropical forest,0.65,0.833333333
Liu_etal_2015,2930,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,1,0
Liu_etal_2015,2931,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.68,0.166666667
Liu_etal_2015,2932,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.7,0.5
Liu_etal_2015,2933,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.57,0.75
Liu_etal_2015,2934,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.48,1.166666667
Liu_etal_2015,2935,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.35,1.333333333
Liu_etal_2015,2936,16,326,Zhang,Field,23.16666667,113.3666667,21.9,1787,C,0,Reference,Reference,subtropical forest,0.36,1.75
Liu_etal_2015,2937,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,1,0
Liu_etal_2015,2938,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.65,0.166666667
Liu_etal_2015,2939,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.57,0.5
Liu_etal_2015,2940,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.54,0.75
Liu_etal_2015,2941,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.4,1.166666667
Liu_etal_2015,2942,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.21,1.333333333
Liu_etal_2015,2943,16,327,Zhang,Field,23.16666667,113.3666667,21.9,1787,N,100,NH4NO3,inorganic,subtropical forest,0.14,1.75
Liu_etal_2010,2944,17,328,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,1,0
Liu_etal_2010,2945,17,328,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.94,0.166666667
Liu_etal_2010,2946,17,328,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.829,0.333333333
Liu_etal_2010,2947,17,328,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.772,0.5
Liu_etal_2010,2948,17,329,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,1,0
Liu_etal_2010,2949,17,329,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.935,0.166666667
Liu_etal_2010,2950,17,329,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.827,0.333333333
Liu_etal_2010,2951,17,329,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.779,0.5
Liu_etal_2010,2952,17,330,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,1,0
Liu_etal_2010,2953,17,330,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.941,0.166666667
Liu_etal_2010,2954,17,330,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.832,0.333333333
Liu_etal_2010,2955,17,330,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.763,0.5
Liu_etal_2010,2956,17,331,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,1,0
Liu_etal_2010,2957,17,331,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.947,0.166666667
Liu_etal_2010,2958,17,331,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.825,0.333333333
Liu_etal_2010,2959,17,331,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.769,0.5
Liu_etal_2010,2960,17,332,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,1,0
Liu_etal_2010,2961,17,332,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.928,0.166666667
Liu_etal_2010,2962,17,332,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.784,0.333333333
Liu_etal_2010,2963,17,332,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.728,0.5
Liu_etal_2010,2964,17,333,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,1,0
Liu_etal_2010,2965,17,333,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.937,0.166666667
Liu_etal_2010,2966,17,333,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.775,0.333333333
Liu_etal_2010,2967,17,333,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.74,0.5
Liu_etal_2010,2968,17,334,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,1,0
Liu_etal_2010,2969,17,334,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.927,0.166666667
Liu_etal_2010,2970,17,334,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.791,0.333333333
Liu_etal_2010,2971,17,334,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.727,0.5
Liu_etal_2010,2972,17,335,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,1,0
Liu_etal_2010,2973,17,335,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.932,0.166666667
Liu_etal_2010,2974,17,335,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.775,0.333333333
Liu_etal_2010,2975,17,335,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.732,0.5
Liu_etal_2010,2976,17,336,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,1,0
Liu_etal_2010,2977,17,336,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.909,0.166666667
Liu_etal_2010,2978,17,336,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.763,0.333333333
Liu_etal_2010,2979,17,336,Zhang,Field,42.03333333,116.2666667,1.6,385,C,0,Reference,Reference,grassland,0.716,0.5
Liu_etal_2010,2980,17,337,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,1,0
Liu_etal_2010,2981,17,337,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.913,0.166666667
Liu_etal_2010,2982,17,337,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.752,0.333333333
Liu_etal_2010,2983,17,337,Zhang,Field,42.03333333,116.2666667,1.6,385,N,80,urea,urea,grassland,0.707,0.5
Liu_etal_2010,2984,17,338,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,1,0
Liu_etal_2010,2985,17,338,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.904,0.166666667
Liu_etal_2010,2986,17,338,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.765,0.333333333
Liu_etal_2010,2987,17,338,Zhang,Field,42.03333333,116.2666667,1.6,385,N,320,urea,urea,grassland,0.71,0.5
Liu_etal_2010,2988,17,339,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,1,0
Liu_etal_2010,2989,17,339,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.906,0.166666667
Liu_etal_2010,2990,17,339,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.76,0.333333333
Liu_etal_2010,2991,17,339,Zhang,Field,42.03333333,116.2666667,1.6,385,N,640,urea,urea,grassland,0.709,0.5
Lv_tal_2013,2992,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,1,0
Lv_tal_2013,2993,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.914,0.083333333
Lv_tal_2013,2994,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.86,0.166666667
Lv_tal_2013,2995,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.82,0.25
Lv_tal_2013,2996,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.79,0.333333333
Lv_tal_2013,2997,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.77,0.416666667
Lv_tal_2013,2998,18,340,Zhang,Field,32.08333333,118.8,15.4,1107,C,0,Reference,Reference,subtropical forest,0.75,0.5
Lv_tal_2013,2999,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,1,0
Lv_tal_2013,3000,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,0.88,0.083333333
Lv_tal_2013,3001,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,0.84,0.166666667
Lv_tal_2013,3002,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,0.81,0.25
Lv_tal_2013,3003,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,0.8,0.333333333
Lv_tal_2013,3004,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NH4,inorganic,subtropical forest,0.75,0.416666667
Lv_tal_2013,3005,18,341,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.75,0.5
Lv_tal_2013,3006,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,1,0
Lv_tal_2013,3007,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.88,0.083333333
Lv_tal_2013,3008,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.84,0.166666667
Lv_tal_2013,3009,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.78,0.25
Lv_tal_2013,3010,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.77,0.333333333
Lv_tal_2013,3011,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,NO3-N,inorganic,subtropical forest,0.74,0.416666667
Lv_tal_2013,3012,18,342,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.74,0.5
Lv_tal_2013,3013,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,1,0
Lv_tal_2013,3014,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.89,0.083333333
Lv_tal_2013,3015,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.83,0.166666667
Lv_tal_2013,3016,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.81,0.25
Lv_tal_2013,3017,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.8,0.333333333
Lv_tal_2013,3018,18,343,Zhang,Field,32.08333333,118.8,15.4,1107,N,30,Urea,urea,subtropical forest,0.77,0.416666667
